song_name,class,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
Sudden Love - Acoustic - The Woodlands.mp3,relax,135.9991776316,169903,1287.1439393939,0.2726231267,0.3081064626,0.0949295923,0.374183215,0.2969726911,0.0881927792,0.2267754518,0.1786231446,0.0319062278,6.2003184269,53.4751626586,2859.5930213601,-6.7272464381,58.6131448538,3435.5007496552,0.0056638046,2.9979498455,8.9877032761,0.1519271284,0.0585081875,0.0034232081,1553.5736986901,1036.7614243182,1074874.25095422,2166.7257125912,738.2550702702,545020.548779722,26.2475095961,9.1803047665,84.2779956054,3228.6929765353,2491.6520967508,6208330.1712426,1.1509793024,1.3967675735,1.9509596545,0.0385208769,0.1012769877,0.0102570282,0.0457317718,0.0430342756,0.0018519489,5.31057276020874E-06,0.1468838602,0.0215748698,-2.81550928775687E-05,0.0417495817,0.0017430277,2.9756371882,1.6182705068,2.6187994331
Rose Petals - S Carey.mp3,relax,64.599609375,74062,1346.5818181818,0.2841743372,0.2876160987,0.0827230202,0.4399008622,0.261087508,0.0681666868,0.243338517,0.1553051817,0.0241196995,4.1136853278,36.7997795634,1354.2237759165,-9.0236189878,56.1487070113,3152.6772990383,0.0101723868,2.1235718669,4.5095574739,0.112984173,0.07045497,0.0049639023,1587.0993941679,658.4024783459,433493.82349204,1977.6760920533,533.5501363198,284675.747966849,22.9435396753,7.0937484247,50.3212667124,3235.8887663567,1587.055866019,2518746.32186518,1.2402117353,1.6206911811,2.6266399044,-0.0120113442,0.0927473106,0.0086020636,0.0626247158,0.0420668906,0.0017696233,-2.58355100868357E-07,0.1196478009,0.0143155959,2.24068958232237E-06,0.0293470174,0.0008612474,9.2740498866,2.3975477421,5.7482351756
Sailing Away - AVEC.mp3,relax,80.7495117188,95675,1226.6025641026,0.2790808631,0.3043826962,0.0926488258,0.4016961062,0.2869795409,0.0823572569,0.2283602772,0.1765925172,0.0311849171,2.1221961571,19.7752666705,391.061171888,-9.5754069813,66.3167820768,4397.9155850259,0.0074182435,2.974390314,8.8469977401,0.081953235,0.0508649796,0.0025872462,1301.0104946978,728.778294179,531117.802066484,1626.9710739936,646.5638478361,418044.809328645,24.7925175504,6.9396408895,48.1586156753,2643.9590123416,1557.7367642392,2426543.82666252,0.7656945187,1.0658062534,1.1359429697,0.0309621127,0.0869693266,0.0075636638,0.0526516091,0.0384571754,0.0014789543,-1.48780441122653E-06,0.0829649642,0.0068831858,-0.000012591,0.0289405659,0.0008375563,4.7032018141,2.9433843396,8.6635113703
Same Sea - Lights.mp3,relax,198.7680288462,249054,1353.5543478261,0.2729105153,0.3014242309,0.090856567,0.4304868509,0.2754458579,0.0758704206,0.2430251027,0.155795163,0.0242721328,8.6437204099,68.9951972741,4760.3372468882,-6.4510926382,46.5632308476,2168.1344669675,0.0114065138,2.1182360139,4.4869238105,0.180589214,0.0883098766,0.0077986349,1993.1729298469,877.0825759587,769273.845050419,2002.858705414,680.7659792188,463442.318461729,23.6166983815,7.0860947711,50.2127391055,3849.6975547389,1908.8859271142,3643845.48273472,2.0254422363,2.5237005007,6.3690642172,-0.0102691506,0.0903544609,0.0081639286,0.1036696301,0.0682868137,0.0046630889,5.93520871916553E-06,0.1756231785,0.0308435019,-1.20911054182216E-05,0.0569912717,0.0032480052,10.3468117914,4.2533950136,18.0913691414
Sausalito - Lydia Luce.mp3,relax,151.9990808824,193414,1289.4266666667,0.2469188457,0.298067926,0.0888444885,0.3849550894,0.2845281371,0.0809562608,0.2298225937,0.1746851704,0.0305149088,5.9451554789,45.9910150827,2115.1734683354,-3.2201684372,59.8514972501,3582.2017230762,0.0150294414,2.3279323498,5.4192690251,0.13625139,0.0862004012,0.0074305092,1543.2335956766,950.2985514543,903067.336896111,2124.2018156949,651.6909099759,424701.042145177,23.2111270582,5.320627056,28.3090722685,3108.2770380073,2099.5285275681,4408020.03807214,1.214794407,1.7085304865,2.9190764232,-0.0255191608,0.1068403195,0.0114148539,0.0522812409,0.0459942571,0.0021154717,1.17821218736935E-05,0.1451988518,0.0210827086,1.48813660416636E-05,0.0377750956,0.0014269579,2.3904943311,1.415988456,2.0050233074
Sense of Home - Harrison Storm.mp3,relax,69.8374155405,88837,1269.1,0.2307102931,0.2951369273,0.0871058059,0.3756389178,0.2819004078,0.0794678399,0.2290703146,0.1756704992,0.0308601243,2.0550717245,19.5243487933,381.2001958009,-10.7974634155,73.1694779848,5353.7725085707,0.008427005,2.5937499966,6.7275390447,0.0779309124,0.0519174375,0.0026954203,1349.507701362,786.5424865529,618649.083152834,1946.393935706,684.7288705735,468853.62619686,24.7011272546,6.7876772329,46.072562218,2768.2499274381,2003.8685676052,4015489.23623618,0.6065945851,0.8304574711,0.6896596114,0.0248070195,0.109141071,0.0119117734,0.0447074016,0.04171116,0.0017398209,5.7142488003592E-06,0.087606594,0.0076749153,4.00538265239447E-05,0.0181812122,0.0003305565,2.3823673469,1.4686947125,2.1570641586
Shelter - Olivia Chaney.mp3,relax,117.4538352273,120505,1205.05,0.244657659,0.3048191984,0.0929147437,0.4064809136,0.2798730397,0.0783289183,0.2322873782,0.1713940118,0.0293759073,1.0090091174,11.2224279965,125.942890136,-15.2206358455,86.6348350746,7505.5946483981,0.0069616492,2.2812362783,5.2040389574,0.0519581847,0.0423291437,0.0017917564,1239.4645367193,849.7383921915,722055.335164259,1530.9591304952,745.6879112844,556050.461035643,24.2780108732,7.1190855145,50.6813785624,2323.4484504251,1964.4176861092,3858936.84549855,0.4162820951,0.651057544,0.4238759256,-0.0136713728,0.1013531106,0.010272453,0.0552024251,0.0471432056,0.0022224818,-4.41957404007098E-09,0.062720418,0.0039338511,-2.02374144464557E-06,0.0134708928,0.000181465,6.1149750567,2.1641480438,4.6835367555
Silent Side - The Staves.mp3,relax,95.703125,114807,1275.6333333333,0.2493882179,0.2965011258,0.0879129176,0.4042504541,0.2885933564,0.0832861253,0.231783642,0.1720746253,0.0296096767,3.0290924528,20.3145837491,412.6823128995,-10.9820483278,58.7012011293,3445.8310140241,0.0071882937,1.7761988829,3.1548824715,0.1026950851,0.0536345467,0.0028766647,1578.4517693193,502.9073245946,252915.777130881,1915.3742330476,459.6430101765,211271.696804092,26.1512347886,5.1827771961,26.8611794645,2686.1087574678,1170.6584377206,1370441.17780649,0.981203701,1.273288099,1.6212625832,-0.0149235023,0.0989217441,0.0097855115,0.0755012441,0.0306452688,0.0009391325,-2.58880595538358E-06,0.1071066856,0.0114718424,-1.75934710568981E-05,0.025260618,0.0006380989,3.202031746,1.5342206157,2.3538328975
Silver Lining - Recorded at Spotify Studios NYC - Mt Joy.mp3,relax,143.5546875,185391,1287.4375,0.3777537118,0.2941326758,0.086514031,0.3670249611,0.2856775063,0.0816116376,0.2165102793,0.1909361996,0.0364566323,5.6081220053,41.3676043226,1711.2786873943,1.0723369153,43.0386420393,1852.3247085899,0.0123168818,2.3810622059,5.6694572283,0.1403613687,0.0790853351,0.0062544905,2087.2951253289,624.7508431193,390313.615978299,2265.3844086505,435.5354357688,189691.115810304,22.8823544244,6.7891740484,46.0928842593,4447.0397760256,1359.552566097,1848383.17998088,1.5397329446,2.1150016263,4.4732318793,0.0249703977,0.1027533899,0.0105582591,0.0788916242,0.0415436488,0.0017258748,8.04851606517332E-06,0.1343210489,0.0180421453,-7.96574677224271E-05,0.0570790581,0.0032580188,4.1377959184,2.4077715856,5.7973640083
Simple Song - John Paul White.mp3,relax,107.666015625,136657,1289.2169811321,0.2968147739,0.3055355493,0.0933519719,0.3726861402,0.286814618,0.0822626251,0.2254957377,0.180235972,0.0324850056,3.1702604111,30.5857657314,935.4890653758,-8.4907877407,64.3168983297,4136.6634107478,0.0023900912,2.1999116497,4.8396112663,0.0971041024,0.0663712472,0.0044051423,1287.3696272784,552.0021617066,304706.386528719,1961.6188545254,414.4557835273,171773.596499203,23.6374998094,7.0959994155,50.3532077048,2673.8588315415,1435.2470977992,2059934.23174094,0.7794429162,1.1346971139,1.2875375404,-0.0264344443,0.1084696289,0.0117656604,0.036083682,0.0317119228,0.001005646,-1.37341487516096E-06,0.1115030348,0.0124329263,-8.54219069879036E-06,0.0194683615,0.0003790171,3.3924353741,1.7977239194,3.2318112905
Sinking Ship - Wild Child.mp3,relax,123.046875,141307,1207.7521367521,0.2164423722,0.3101660822,0.0962029986,0.3243355939,0.3053985658,0.093268284,0.2060410225,0.2021890956,0.0408804304,1.4800903877,13.2683911089,176.0502026194,-14.9139237657,82.5516896681,6814.7814670539,0.0066719711,2.4173727802,5.8436911583,0.0715904385,0.034485735,0.0011892659,1221.4726406768,831.5189852562,691423.822841463,1854.9087823179,563.3673443423,317382.764671261,24.4148239769,6.8019949851,46.2671357773,2336.0067078204,1812.1576109806,3283915.20703504,0.439818475,0.5702021779,0.3251305237,0.0350445529,0.1026297861,0.010532873,0.037228044,0.0452527038,0.0020478072,-0.000001004,0.0758886263,0.0057590837,2.93245079774351E-06,0.0134265115,0.0001802712,1.8088344671,0.9811605506,0.9626760261
Sleep - Joseph & Maia.mp3,relax,112.3471467391,132315,1236.5887850467,0.2775925881,0.3032689254,0.0919720411,0.4005349522,0.2907801128,0.084553074,0.2338355026,0.169275784,0.028654291,2.0031611634,15.8377109362,250.8330876993,-9.7360174892,72.931785437,5319.0453270237,0.0055126543,2.6252978093,6.8921885877,0.0774398968,0.051105082,0.0026117295,1477.0893110951,1017.6226199438,1035555.79662129,2074.5962092847,736.1308258413,541888.592753729,24.1177433109,6.0009165336,36.0109992434,3016.4900930304,2261.1648159801,5112866.32502615,0.6351849272,0.9178955898,0.8425323138,0.0330348416,0.0933213107,0.008708867,0.0508362383,0.0668143118,0.0044641523,-4.09755756436425E-07,0.0833033398,0.0069394466,-5.42821635463042E-06,0.0231582243,0.0005363033,2.6470748299,1.5371364447,2.3627884497
Sleep On The Floor - The Lumineers.mp3,relax,67.9995888158,84054,1400.9,0.3072303942,0.3122419506,0.0974950357,0.4349503117,0.2783814578,0.0774962361,0.2410905557,0.1587724072,0.0252086773,4.623616091,37.7413981034,1424.4131307971,-4.8544460192,61.6625032816,3802.2643109506,0.0103860941,2.8886760968,8.344449592,0.1184191406,0.0816767067,0.0066710841,1592.0963893698,845.4036137724,714707.270179446,1784.0822040443,692.3052072817,479286.500029336,22.4348585233,6.9454758659,48.2396350037,3118.5103094615,1949.1689064404,3799259.42583422,1.3413580196,1.9822479829,3.9293070656,0.0311595435,0.0802321227,0.0064371935,0.0746987169,0.0477711559,0.0022820833,-1.09022619199095E-06,0.1175947487,0.0138285253,2.63880406237149E-06,0.0529666729,0.0028054684,17.377814059,5.8850259306,34.6335302039
Slow And Steady - Of Monsters and Men.mp3,relax,198.7680288462,247992,1377.7333333333,0.4137537439,0.2906511838,0.0844781106,0.4940997757,0.2660102488,0.0707614525,0.2536369079,0.1378464808,0.0190016523,4.7254582024,27.4480613455,753.3960716289,1.6523559941,61.3519345104,3764.0598681668,0.0119051696,2.3966046551,5.7437138727,0.1297281981,0.0587247759,0.0034485993,1289.7489944642,816.4939428871,666662.358771324,1649.9744659293,595.7626178482,354933.096825384,20.4297354526,6.5631311901,43.0746910187,2632.4299153898,1635.9165303821,2676222.89437737,1.3760694248,1.6693999745,2.786896275,0.0028399085,0.0699417098,0.0048918428,0.0572683612,0.0570338296,0.0032528577,-9.08567812984984E-07,0.1091866046,0.0119217141,-1.22804603961413E-05,0.0554505587,0.0030747643,9.7674739229,3.1999614446,10.2397532472
Spirit Cold - Tall Heights.mp3,relax,78.3025568182,99508,1275.7435897436,0.2749664194,0.2963517815,0.0878243784,0.449430744,0.2701368177,0.0729739003,0.2444498264,0.153550043,0.0235776157,2.4842122292,18.6377066139,347.3641078261,-7.6036137734,63.0172691373,3971.1762095206,0.0132836114,2.064600679,4.2625759637,0.0903694183,0.0501881391,0.0025188492,1352.6785487841,732.4861464668,536535.954765805,1810.8425080147,612.1875952991,374773.651838153,23.1599130154,6.0252960474,36.3041924592,2702.2919929434,1692.4392213735,2864350.51804329,0.904675686,1.1769079392,1.3851122973,0.0047612814,0.0852245913,0.007263231,0.0557107364,0.0362057826,0.0013108587,2.66674248905474E-07,0.0903086737,0.008155657,4.78848505736096E-06,0.0270703826,0.0007328056,2.5263310658,1.6929815273,2.8661864516
Stanley Ann - Chris Thile.mp3,relax,135.9991776316,158909,1231.8527131783,0.2167699077,0.2976510468,0.0885961457,0.3909012188,0.2913923571,0.0849095058,0.2280138202,0.1770396315,0.0313430311,3.2310208902,37.9255828792,1438.3498367245,-11.4093392056,87.6446437343,7681.5835753048,0.0041299323,2.8506820862,8.1263883565,0.093377538,0.0700388029,0.0049054334,836.6324227804,646.6477043014,418153.253478321,1371.1241781633,537.8235846666,289254.208223621,21.9660940652,6.3690953416,40.5653754703,1130.4431643649,1356.9098784326,1841204.41818801,0.6026926944,0.8934048238,0.7981721791,-0.0077668685,0.1041333444,0.0108437534,0.0368189384,0.0334905623,0.0011216178,-1.32249579110066E-06,0.1077416837,0.01160827,-1.94871768144367E-06,0.0268858075,0.0007228467,10.0008344671,3.8982777139,15.1965691345
Another Man's Done Gone - Billy Bragg.mp3,relax,67.9995888158,82842,1236.447761194,0.2885763451,0.2918433951,0.0851725673,0.4699789164,0.2663225356,0.070927693,0.2477880153,0.1481027779,0.0219344328,4.2203413127,32.4405545261,1052.3895779627,-6.0742950374,61.8637118509,3827.1188439662,0.0039115603,2.5419362769,6.461440036,0.1209400296,0.0650787652,0.0042352453,1156.2367451267,487.9021056089,238048.464657577,1444.1225316636,451.8574580006,204175.162350801,24.1588662149,6.8180361013,46.4856162786,2095.4706623089,1204.9726399919,1451959.06312906,1.2877240108,1.6590940904,2.7525932008,0.0145538396,0.0856479463,0.0073355707,0.0570519982,0.0253535409,0.000642802,0.000201174,0.1211646944,0.0146808829,0.0005374952,0.034295667,0.0011761927,3.0011791383,2.1703749492,4.7105274202
Comancheria - Nick Cave.mp3,relax,83.3543346774,88860,1287.8260869565,0.1686195515,0.2788708864,0.0777689713,0.2899093323,0.2787521182,0.0777027434,0.1826188445,0.2235703267,0.049983691,0.5445319366,8.2054836327,67.3299616462,-11.5913133856,84.533584597,7145.9269248149,0.008353533,0.9312966229,0.8673133998,0.03863772,0.0284028277,0.0008067206,1092.1720367721,384.0223316917,147473.151237908,1386.3999266876,333.6658128984,111332.874697135,26.3327202534,6.0187167147,36.2249508915,1886.7260912255,848.8801162565,720597.451775657,0.2840770953,0.3687749832,0.1359949883,-0.0222769947,0.1165217343,0.0135773146,0.054532928,0.0377993246,0.0014287889,-2.74400690614129E-07,0.0471483544,0.0022229673,3.19181958730042E-06,0.004534462,2.056134508166E-05,6.3367256236,3.1814210573,10.1214399436
Find a Way - Quiet Arrows.mp3,relax,123.046875,151975,1277.1008403361,0.2391442047,0.3057389143,0.0934762837,0.3792494644,0.2964781053,0.0878992669,0.2242367107,0.181799975,0.0330512309,2.9992800105,28.0515011182,786.8867149817,-11.7044758629,65.8441628117,4335.4537763693,0.0077312982,2.9283263996,8.5750955025,0.0919667855,0.066457957,0.0044166604,1807.1788231656,988.067379332,976277.146099976,2300.6319972306,389.8799601428,152006.383320929,23.9157115807,6.1212574809,37.4697931474,3553.6368449775,1932.6836731332,3735266.18039573,0.7301251583,1.076941189,1.1598023246,0.0243188507,0.1012710545,0.0102558265,0.0719096181,0.090823394,0.0082488889,6.80566571986674E-08,0.1039665714,0.0108090481,-7.10735685061081E-06,0.0291168317,0.0008477899,2.5704489796,1.2713237946,1.6162641908
If You Ever Wanna Be In Love - James Bay Spotify Session 2015 - James Bay.mp3,relax,117.4538352273,150016,1293.2413793104,0.3660058755,0.2994383352,0.0896633166,0.4811780393,0.2775201796,0.0770174501,0.253441466,0.138205487,0.0191007566,7.6163668461,58.8379067014,3461.8992650047,1.001035905,48.1052540995,2314.1154719794,0.0135083082,2.9509507543,8.7081103546,0.1572053134,0.0977031142,0.009545899,1999.3679617869,887.9076353961,788379.96899468,2180.6866831887,681.6365503411,464628.386760903,21.4659063959,6.8097897483,46.3732364164,4215.9370068057,2049.1183964244,4198886.20256494,1.7677139222,2.4755403144,6.1282998481,0.0018746161,0.0756398231,0.0057213828,0.085087354,0.0533504464,0.0028462701,-1.83582051249687E-05,0.1365954876,0.0186583288,4.71777966595255E-05,0.0913339555,0.0083418917,7.4570884354,5.3021497894,28.1127923895
No One's Gonna Love You (Stockholm Version) - Band of Horses.mp3,relax,143.5546875,178693,1294.8768115942,0.2412388827,0.2986294835,0.0891795684,0.3711829431,0.287671147,0.0827546888,0.2240186214,0.1820686426,0.0331489906,5.9783675925,77.5225202192,6009.7411411418,-10.2488539086,67.7282185515,4587.1115881532,0.0057379568,2.5128030762,6.3141792996,0.1196956784,0.106891267,0.0114257429,1082.4300403922,621.9924515531,386874.609789023,1544.69864062,584.9535765316,342170.68669715,24.6655854986,6.4051453226,41.025886603,1879.7469667606,1584.1491421997,2509528.50473216,1.0070562775,1.644354192,2.7039007088,-0.0097916604,0.1056777504,0.0111677869,0.0441047976,0.0226713085,0.0005139882,-2.60780461758259E-06,0.1428611577,0.0204093084,-2.88622704829322E-05,0.0452502742,0.0020475872,4.0240181406,3.0154586751,9.0929910213
Older Chests - Damien Rice.mp3,relax,112.3471467391,140336,1275.7818181818,0.2874876782,0.3073435933,0.0944600843,0.3494676912,0.2982529812,0.0889548408,0.213682395,0.1940957686,0.0376731674,1.1023543551,8.4200676685,70.8975395419,-8.351328319,86.4636681828,7475.9659156299,0.0098105928,2.6101123318,6.8126863846,0.0615251027,0.0304305777,0.0009260201,940.7819598824,718.3835840885,516074.973887796,1572.8678993128,462.5434032131,213946.399855928,24.5290358817,7.6093185412,57.9017286619,1500.3200944363,1518.5307574407,2305935.66129339,0.4720367752,0.6652892621,0.4426098023,0.0332548681,0.1038073024,0.010775956,0.030940667,0.042789766,0.0018309641,-4.79560731037054E-06,0.0622670427,0.0038771846,-7.52324194763787E-05,0.0177672841,0.0003156764,3.8289705215,2.1556185838,4.6466914789
River Flows In You - Johannes Bornlöf.mp3,relax,129.19921875,148089,1265.717948718,0.2419118163,0.2901251708,0.0841726147,0.4299726571,0.2664490528,0.0709950978,0.2413535673,0.1583723109,0.0250817889,0.2277861913,2.1442852622,4.5979592857,-14.0090123429,104.164855511,10850.3171236229,0.0079732975,1.661567719,2.7608072847,0.0261162445,0.0168394968,0.0002835687,638.5075409392,319.3099861908,101958.867281191,725.2434145987,351.3678141629,123459.340829644,24.562539826,6.2019286925,38.4639195066,1038.427054107,804.5557645392,647309.978253239,0.2378952525,0.3299898694,0.1088933139,0.0119571152,0.0909936001,0.0082798353,0.0443340101,0.0201274553,0.0004051145,-9.15108344656801E-08,0.0284539685,0.0008096283,-3.1515787668468E-07,0.0059060371,3.48812718584668E-05,6.4632743764,3.5199588317,12.3901101771
Summer Waltz  The Drive - Dustin O'Halloran.mp3,relax,143.5546875,133486,1202.5765765766,0.2988964184,0.2916811997,0.0850779222,0.4356608708,0.2711810695,0.0735391725,0.2352955559,0.1672403501,0.0279693347,0.9992478386,8.9971284807,80.9483208977,-8.9222014199,95.7135065439,9161.0753349347,0.0043746942,1.3856091548,1.9199127298,0.0550103672,0.0355722532,0.0012653852,514.6866798081,261.2885243154,68271.6929389374,667.5127972932,294.5720332417,86772.6827681299,24.0715240174,5.5410007831,30.7026896784,900.5278879644,611.2067047881,373573.635977893,0.4705249678,0.6440449031,0.4147938372,0.033218718,0.0949391809,0.0090134481,0.0362170901,0.0262179443,0.0006873806,-4.81290362586151E-06,0.0615122467,0.0037837564,6.50837728244369E-06,0.0103695653,0.0001075279,4.4036643991,2.5691206207,6.6003807635
